league_id,league,season,team_id,team,player_id,name,age,nationality,photo,position,appearances,minutes,rating,goals,assists,shots,shots_on_target,passes,key_passes,tackles,interceptions,dribble_attempts,successful_dribbles,goals_per90,assists_per90,shots_per90,shots_on_target_per90,key_passes_per90,tackles_per90,interceptions_per90,dribble_attempts_per90,successful_dribbles_per90
39,Premier League,2024,52,Crystal Palace,2218,I. Sarr,27,Senegal,https://media.api-sports.io/football/players/2218.png,Attacker,38,2719,7.060526,8,6,49,29,678,46,22,7,52,17,0.265,0.199,1.622,0.96,1.523,0.728,0.232,1.721,0.563
39,Premier League,2024,52,Crystal Palace,19720,T. Chalobah,26,England,https://media.api-sports.io/football/players/19720.png,Defender,12,1063,6.923076,3,1,7,3,666,4,11,10,3,2,0.254,0.085,0.593,0.254,0.339,0.931,0.847,0.254,0.169
39,Premier League,2024,52,Crystal Palace,2729,J. Andersen,29,Denmark,https://media.api-sports.io/football/players/2729.png,Defender,1,90,6.3,0,0,1,1,82,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
39,Premier League,2024,52,Crystal Palace,19143,S. Johnstone,32,England,https://media.api-sports.io/football/players/19143.png,Goalkeeper,2,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,52,Crystal Palace,18843,J. Schlupp,33,Ghana,https://media.api-sports.io/football/players/18843.png,Midfielder,12,92,6.555555,0,0,3,2,43,3,2,0,1,1,0.0,0.0,2.935,1.957,2.935,1.957,0.0,0.978,0.978
39,Premier League,2024,52,Crystal Palace,3428,J. Ayew,34,Ghana,https://media.api-sports.io/football/players/3428.png,Attacker,1,20,6.3,0,0,1,0,9,1,1,0,0,0,0.0,0.0,4.5,0.0,4.5,4.5,0.0,0.0,0.0
39,Premier League,2024,52,Crystal Palace,18847,J. Ward,36,England,https://media.api-sports.io/football/players/18847.png,Defender,2,71,6.1,0,0,0,0,24,1,2,0,1,0,0.0,0.0,0.0,0.0,1.268,2.535,0.0,1.268,0.0
39,Premier League,2024,52,Crystal Palace,18806,W. Hughes,30,England,https://media.api-sports.io/football/players/18806.png,Midfielder,33,2118,6.775,0,3,9,1,890,33,66,22,12,5,0.0,0.127,0.382,0.042,1.402,2.805,0.935,0.51,0.212
39,Premier League,2024,55,Brentford,30407,C. Nørgaard,31,Denmark,https://media.api-sports.io/football/players/30407.png,Midfielder,34,2829,7.088235,5,4,27,16,1391,18,79,49,12,7,0.159,0.127,0.859,0.509,0.573,2.513,1.559,0.382,0.223
39,Premier League,2024,55,Brentford,284797,D. Ouattara,23,Burkina Faso,https://media.api-sports.io/football/players/284797.png,Attacker,32,2014,7.071875,7,4,48,20,495,35,35,11,73,39,0.313,0.179,2.145,0.894,1.564,1.564,0.492,3.262,1.743
39,Premier League,2024,55,Brentford,20589,B. Mbeumo,26,Cameroon,https://media.api-sports.io/football/players/20589.png,Attacker,38,3417,7.45,20,7,65,41,1090,70,49,14,99,52,0.527,0.184,1.712,1.08,1.844,1.291,0.369,2.608,1.37
39,Premier League,2024,55,Brentford,20649,Y. Wissa,29,Congo DR,https://media.api-sports.io/football/players/20649.png,Attacker,35,2929,7.157142,19,4,69,43,564,29,22,8,40,15,0.584,0.123,2.12,1.321,0.891,0.676,0.246,1.229,0.461
39,Premier League,2024,55,Brentford,61742,H. Valdimarsson,24,Iceland,https://media.api-sports.io/football/players/61742.png,Goalkeeper,2,144,6.65,0,0,0,0,63,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,55,Brentford,1119,K. Ajer,27,Norway,https://media.api-sports.io/football/players/1119.png,Defender,26,1460,6.658333,0,0,5,3,557,8,27,11,16,7,0.0,0.0,0.308,0.185,0.493,1.664,0.678,0.986,0.432
39,Premier League,2024,55,Brentford,342022,M. Kayode,21,Italy,https://media.api-sports.io/football/players/342022.png,Defender,12,527,6.890909,0,1,2,0,173,8,17,7,17,9,0.0,0.171,0.342,0.0,1.366,2.903,1.195,2.903,1.537
39,Premier League,2024,55,Brentford,19789,E. Pinnock,32,Jamaica,https://media.api-sports.io/football/players/19789.png,Defender,31,1913,6.954545,2,0,10,6,1030,8,35,24,9,3,0.094,0.0,0.47,0.282,0.376,1.647,1.129,0.423,0.141
39,Premier League,2024,55,Brentford,350625,J. Meghoma,19,England,https://media.api-sports.io/football/players/350625.png,Defender,1,4,6.2,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,55,Brentford,36922,S. van den Berg,24,Netherlands,https://media.api-sports.io/football/players/36922.png,Defender,31,2588,6.958064,0,0,18,6,1205,6,39,22,7,4,0.0,0.0,0.626,0.209,0.209,1.356,0.765,0.243,0.139
39,Premier League,2024,55,Brentford,19346,R. Henry,28,England,https://media.api-sports.io/football/players/19346.png,Defender,5,93,6.24,0,0,0,0,35,0,2,1,2,0,0.0,0.0,0.0,0.0,0.0,1.935,0.968,1.935,0.0
39,Premier League,2024,55,Brentford,15745,M. Roerslev,26,Denmark,https://media.api-sports.io/football/players/15745.png,Defender,19,1096,6.761111,0,2,5,2,443,14,18,4,15,7,0.0,0.164,0.411,0.164,1.15,1.478,0.328,1.232,0.575
39,Premier League,2024,55,Brentford,19495,N. Collins,24,Republic of Ireland,https://media.api-sports.io/football/players/19495.png,Defender,38,3420,7.160526,2,3,14,6,1958,10,40,35,11,6,0.053,0.079,0.368,0.158,0.263,1.053,0.921,0.289,0.158
39,Premier League,2024,55,Brentford,263538,Y. Yarmolyuk,21,Ukraine,https://media.api-sports.io/football/players/263538.png,Midfielder,31,1441,6.793333,0,0,5,2,739,9,49,14,24,13,0.0,0.0,0.312,0.125,0.562,3.06,0.874,1.499,0.812
39,Premier League,2024,55,Brentford,153066,Fábio Carvalho,23,Portugal,https://media.api-sports.io/football/players/153066.png,Midfielder,19,444,6.664705,2,1,8,6,166,4,13,3,12,2,0.405,0.203,1.622,1.216,0.811,2.635,0.608,2.432,0.405
39,Premier League,2024,55,Brentford,25073,V. Janelt,27,Germany,https://media.api-sports.io/football/players/25073.png,Midfielder,32,2287,6.840625,1,3,11,4,1014,15,38,27,10,3,0.039,0.118,0.433,0.157,0.59,1.495,1.063,0.394,0.118
39,Premier League,2024,55,Brentford,162075,P. Maghoma,24,England,https://media.api-sports.io/football/players/162075.png,Midfielder,8,111,6.614285,0,0,0,0,81,1,2,1,4,3,0.0,0.0,0.0,0.0,0.811,1.622,0.811,3.243,2.432
39,Premier League,2024,55,Brentford,178077,K. Schade,24,Germany,https://media.api-sports.io/football/players/178077.png,Midfielder,38,2300,7.013157,11,2,43,27,448,23,39,5,82,30,0.43,0.078,1.683,1.057,0.9,1.526,0.196,3.209,1.174
39,Premier League,2024,55,Brentford,15799,F. Onyeka,27,Nigeria,https://media.api-sports.io/football/players/15799.png,Midfielder,2,23,6.3,0,0,0,0,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,55,Brentford,15908,M. Damsgaard,25,Denmark,https://media.api-sports.io/football/players/15908.png,Midfielder,38,2930,7.210526,2,10,20,7,1368,64,83,27,86,50,0.061,0.307,0.614,0.215,1.966,2.549,0.829,2.642,1.536
39,Premier League,2024,55,Brentford,47438,M. Jensen,29,Denmark,https://media.api-sports.io/football/players/47438.png,Midfielder,24,853,6.7875,0,2,5,1,403,17,14,8,14,8,0.0,0.211,0.528,0.106,1.794,1.477,0.844,1.477,0.844
39,Premier League,2024,55,Brentford,106725,K. Lewis-Potter,24,England,https://media.api-sports.io/football/players/106725.png,Attacker,38,3102,6.878947,1,3,23,14,1047,26,49,21,91,40,0.029,0.087,0.667,0.406,0.754,1.422,0.609,2.64,1.161
39,Premier League,2024,55,Brentford,427736,Gustavo Gomes,20,Brazil,https://media.api-sports.io/football/players/427736.png,Attacker,7,11,6.9,0,0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,24.545,0.0,0.0,0.0
39,Premier League,2024,55,Brentford,196156,Thiago,24,Brazil,https://media.api-sports.io/football/players/196156.png,Attacker,8,174,6.6875,0,0,2,0,54,2,5,2,5,3,0.0,0.0,1.034,0.0,1.034,2.586,1.034,2.586,1.552
39,Premier League,2024,55,Brentford,382925,R. Trevitt,22,England,https://media.api-sports.io/football/players/382925.png,Midfielder,1,3,6.7,0,0,0,0,6,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
39,Premier League,2024,55,Brentford,18917,B. Mee,36,England,https://media.api-sports.io/football/players/18917.png,Defender,7,179,6.55,0,0,0,0,116,0,2,4,0,0,0.0,0.0,0.0,0.0,0.0,1.006,2.011,0.0,0.0
39,Premier League,2024,55,Brentford,26232,M. Flekken,32,Netherlands,https://media.api-sports.io/football/players/26232.png,Goalkeeper,37,3276,7.375675,0,2,0,0,1583,3,4,0,1,1,0.0,0.055,0.0,0.0,0.082,0.11,0.0,0.027,0.027
39,Premier League,2024,55,Brentford,356237,Kim Ji-Soo,21,Korea Republic,https://media.api-sports.io/football/players/356237.png,Defender,3,27,6.2,0,0,0,0,28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,55,Brentford,430734,Y. Konak,20,Türkiye,https://media.api-sports.io/football/players/430734.png,Midfielder,10,72,6.36,0,0,1,0,35,0,4,0,2,0,0.0,0.0,1.25,0.0,0.0,5.0,0.0,2.5,0.0
39,Premier League,2024,57,Ipswich,19130,K. Phillips,30,England,https://media.api-sports.io/football/players/19130.png,Midfielder,19,1239,6.615789,0,0,5,2,528,5,35,19,11,5,0.0,0.0,0.363,0.145,0.363,2.542,1.38,0.799,0.363
39,Premier League,2024,57,Ipswich,161948,L. Delap,22,England,https://media.api-sports.io/football/players/161948.png,Attacker,37,2612,6.878378,12,2,53,32,346,20,11,2,76,40,0.413,0.069,1.826,1.103,0.689,0.379,0.069,2.619,1.378
39,Premier League,2024,57,Ipswich,70747,J. Enciso,21,Paraguay,https://media.api-sports.io/football/players/70747.png,Midfielder,13,878,6.827272,2,0,17,11,130,5,0,0,18,10,0.205,0.0,1.743,1.128,0.513,0.0,0.0,1.845,1.025
39,Premier League,2024,57,Ipswich,284428,O. Hutchinson,22,Jamaica,https://media.api-sports.io/football/players/284428.png,Attacker,31,2594,6.638709,3,2,28,19,788,31,32,11,119,51,0.104,0.069,0.971,0.659,1.076,1.11,0.382,4.129,1.769
39,Premier League,2024,57,Ipswich,19182,A. Tuanzebe,28,England,https://media.api-sports.io/football/players/19182.png,Defender,22,1717,6.523809,0,1,2,0,671,5,31,22,10,4,0.0,0.052,0.105,0.0,0.262,1.625,1.153,0.524,0.21
39,Premier League,2024,57,Ipswich,19073,B. Godfrey,27,England,https://media.api-sports.io/football/players/19073.png,Defender,11,159,6.1,0,0,0,0,50,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.566,1.132,0.0,0.0
39,Premier League,2024,57,Ipswich,18823,B. Johnson,25,England,https://media.api-sports.io/football/players/18823.png,Defender,32,1366,6.460869,1,2,5,3,320,12,38,13,22,8,0.066,0.132,0.329,0.198,0.791,2.504,0.857,1.449,0.527
39,Premier League,2024,57,Ipswich,20457,C. Burgess,30,Australia,https://media.api-sports.io/football/players/20457.png,Defender,23,1540,6.894444,0,2,8,3,770,7,17,14,0,0,0.0,0.117,0.468,0.175,0.409,0.994,0.818,0.0,0.0
39,Premier League,2024,57,Ipswich,2752,M. Luongo,33,Australia,https://media.api-sports.io/football/players/2752.png,Midfielder,11,195,6.555555,0,0,0,0,64,0,9,2,0,0,0.0,0.0,0.0,0.0,0.0,4.154,0.923,0.0,0.0
39,Premier League,2024,57,Ipswich,17739,G. Edmundson,28,England,https://media.api-sports.io/football/players/17739.png,Defender,1,1,,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,57,Ipswich,126791,N. Broadhead,27,Wales,https://media.api-sports.io/football/players/126791.png,Attacker,25,697,6.666666,2,0,9,8,216,7,9,4,32,17,0.258,0.0,1.162,1.033,0.904,1.162,0.516,4.132,2.195
39,Premier League,2024,57,Ipswich,20007,C. Chaplin,28,England,https://media.api-sports.io/football/players/20007.png,Attacker,28,869,6.655,1,1,10,4,306,8,15,4,8,4,0.104,0.104,1.036,0.414,0.829,1.554,0.414,0.829,0.414
39,Premier League,2024,57,Ipswich,17714,L. Woolfenden,27,England,https://media.api-sports.io/football/players/17714.png,Defender,15,1185,6.733333,0,0,1,0,559,0,9,19,0,0,0.0,0.0,0.076,0.0,0.0,0.684,1.443,0.0,0.0
39,Premier League,2024,57,Ipswich,299813,Ali Al Hamadi,23,Iraq,https://media.api-sports.io/football/players/299813.png,Attacker,13,144,6.51,0,0,2,0,30,2,1,0,7,4,0.0,0.0,1.25,0.0,1.25,0.625,0.0,4.375,2.5
39,Premier League,2024,57,Ipswich,19541,C. Walton,30,England,https://media.api-sports.io/football/players/19541.png,Goalkeeper,7,630,6.657142,0,0,0,0,220,1,0,0,0,0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0
39,Premier League,2024,57,Ipswich,82097,A. Palmer,29,England,https://media.api-sports.io/football/players/82097.png,Goalkeeper,13,1170,7.092307,0,0,0,0,368,1,0,0,0,0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0
39,Premier League,2024,57,Ipswich,127579,J. Greaves,25,England,https://media.api-sports.io/football/players/127579.png,Defender,27,2205,6.892,1,0,8,4,1093,6,40,21,5,4,0.041,0.0,0.327,0.163,0.245,1.633,0.857,0.204,0.163
39,Premier League,2024,57,Ipswich,17597,D. O&apos;Shea,26,Republic of Ireland,https://media.api-sports.io/football/players/17597.png,Defender,36,3123,6.988571,0,2,13,2,1500,3,49,33,2,1,0.0,0.058,0.375,0.058,0.086,1.412,0.951,0.058,0.029
39,Premier League,2024,57,Ipswich,19119,L. Davis,26,England,https://media.api-sports.io/football/players/19119.png,Defender,33,2746,6.787878,1,2,11,2,949,61,45,25,31,13,0.033,0.066,0.361,0.066,1.999,1.475,0.819,1.016,0.426
39,Premier League,2024,57,Ipswich,138836,H. Clarke,24,England,https://media.api-sports.io/football/players/138836.png,Defender,7,377,6.333333,0,0,1,1,208,1,5,4,2,1,0.0,0.0,0.239,0.239,0.239,1.194,0.955,0.477,0.239
39,Premier League,2024,57,Ipswich,18397,J. Taylor,27,Republic of Ireland,https://media.api-sports.io/football/players/18397.png,Midfielder,33,846,6.586666,1,0,13,4,414,5,20,9,8,4,0.106,0.0,1.383,0.426,0.532,2.128,0.957,0.851,0.426
39,Premier League,2024,57,Ipswich,19152,C. Townsend,32,England,https://media.api-sports.io/football/players/19152.png,Defender,32,342,7.0,0,1,0,0,94,4,11,4,0,0,0.0,0.263,0.0,0.0,1.053,2.895,1.053,0.0,0.0
39,Premier League,2024,57,Ipswich,15797,J. Cajuste,26,Sweden,https://media.api-sports.io/football/players/15797.png,Midfielder,30,1978,6.717241,1,1,8,1,730,13,44,28,46,27,0.046,0.046,0.364,0.046,0.592,2.002,1.274,2.093,1.229
39,Premier League,2024,57,Ipswich,17579,S. Szmodics,30,Republic of Ireland,https://media.api-sports.io/football/players/17579.png,Attacker,22,1001,6.638888,4,0,20,12,187,5,16,6,10,4,0.36,0.0,1.798,1.079,0.45,1.439,0.539,0.899,0.36
39,Premier League,2024,57,Ipswich,8794,G. Hirst,26,England,https://media.api-sports.io/football/players/8794.png,Attacker,26,649,6.58,3,1,14,7,118,4,3,2,5,2,0.416,0.139,1.941,0.971,0.555,0.416,0.277,0.693,0.277
39,Premier League,2024,57,Ipswich,138931,J. Philogene,23,England,https://media.api-sports.io/football/players/138931.png,Attacker,10,474,6.53,2,0,6,0,81,1,11,3,12,4,0.38,0.0,1.139,0.0,0.19,2.089,0.57,2.278,0.759
39,Premier League,2024,57,Ipswich,20089,W. Burns,31,Wales,https://media.api-sports.io/football/players/20089.png,Attacker,21,933,6.67647,0,1,4,1,199,10,13,10,23,9,0.0,0.096,0.386,0.096,0.965,1.254,0.965,2.219,0.868
39,Premier League,2024,57,Ipswich,19136,J. Clarke,25,England,https://media.api-sports.io/football/players/19136.png,Attacker,35,1186,6.73125,0,4,9,2,370,28,32,7,43,25,0.0,0.304,0.683,0.152,2.125,2.428,0.531,3.263,1.897
39,Premier League,2024,57,Ipswich,19365,C. Ogbene,28,Republic of Ireland,https://media.api-sports.io/football/players/19365.png,Attacker,7,240,6.52,0,0,0,0,39,2,7,1,4,1,0.0,0.0,0.0,0.0,0.75,2.625,0.375,1.5,0.375
39,Premier League,2024,57,Ipswich,20031,M. Harness,29,England,https://media.api-sports.io/football/players/20031.png,Midfielder,2,43,6.25,0,0,0,0,16,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,2.093,0.0,2.093,0.0
39,Premier League,2024,57,Ipswich,19558,Sam Morsy,34,Egypt,https://media.api-sports.io/football/players/19558.png,Midfielder,33,2755,6.754545,1,1,9,3,1421,24,68,29,26,17,0.033,0.033,0.294,0.098,0.784,2.221,0.947,0.849,0.555
39,Premier League,2024,57,Ipswich,616,A. Murić,27,Kosovo,https://media.api-sports.io/football/players/616.png,Goalkeeper,18,1620,7.094444,0,0,0,0,535,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,65,Nottingham Forest,153430,A. Elanga,23,Sweden,https://media.api-sports.io/football/players/153430.png,Attacker,38,2511,7.018421,6,11,37,24,631,50,20,6,64,25,0.215,0.394,1.326,0.86,1.792,0.717,0.215,2.294,0.896
39,Premier League,2024,65,Nottingham Forest,47547,Álex Moreno,32,Spain,https://media.api-sports.io/football/players/47547.png,Defender,15,959,6.653333,0,1,1,0,320,8,25,15,16,8,0.0,0.094,0.094,0.0,0.751,2.346,1.408,1.502,0.751
39,Premier League,2024,65,Nottingham Forest,2919,M. Sels,33,Belgium,https://media.api-sports.io/football/players/2919.png,Goalkeeper,38,3420,7.142105,0,0,0,0,901,2,1,0,0,0,0.0,0.0,0.0,0.0,0.053,0.026,0.0,0.0,0.0
39,Premier League,2024,65,Nottingham Forest,18739,W. Boly,34,Côte d'Ivoire,https://media.api-sports.io/football/players/18739.png,Defender,29,146,6.75,0,0,1,1,70,0,6,3,0,0,0.0,0.0,0.616,0.616,0.0,3.699,1.849,0.0,0.0
39,Premier League,2024,65,Nottingham Forest,363695,Murillo,23,Brazil,https://media.api-sports.io/football/players/363695.png,Defender,36,3191,7.183333,2,0,20,6,1415,13,53,35,36,27,0.056,0.0,0.564,0.169,0.367,1.495,0.987,1.015,0.762
39,Premier League,2024,65,Nottingham Forest,2817,N. Milenković,28,Serbia,https://media.api-sports.io/football/players/2817.png,Defender,37,3330,7.127027,5,2,24,8,1023,9,50,27,1,1,0.135,0.054,0.649,0.216,0.243,1.351,0.73,0.027,0.027
39,Premier League,2024,65,Nottingham Forest,138780,N. Williams,24,Wales,https://media.api-sports.io/football/players/138780.png,Defender,38,2599,7.002857,1,3,21,7,850,18,90,31,37,18,0.035,0.104,0.727,0.242,0.623,3.117,1.073,1.281,0.623
39,Premier League,2024,65,Nottingham Forest,2771,O. Aina,29,Nigeria,https://media.api-sports.io/football/players/2771.png,Defender,35,3002,6.888571,2,1,8,2,1027,16,55,33,60,33,0.06,0.03,0.24,0.06,0.48,1.649,0.989,1.799,0.989
39,Premier League,2024,65,Nottingham Forest,67943,Morato,24,Brazil,https://media.api-sports.io/football/players/67943.png,Defender,34,922,6.607692,0,0,1,1,306,0,22,9,2,2,0.0,0.0,0.098,0.098,0.0,2.148,0.879,0.195,0.195
39,Premier League,2024,65,Nottingham Forest,22149,I. Sangaré,28,Côte d'Ivoire,https://media.api-sports.io/football/players/22149.png,Midfielder,18,597,6.8,0,1,1,1,320,5,28,6,1,0,0.0,0.151,0.151,0.151,0.754,4.221,0.905,0.151,0.0
39,Premier League,2024,65,Nottingham Forest,6056,N. Domínguez,27,Argentina,https://media.api-sports.io/football/players/6056.png,Midfielder,37,1970,6.885294,0,1,18,9,925,13,86,29,7,3,0.0,0.046,0.822,0.411,0.594,3.929,1.325,0.32,0.137
39,Premier League,2024,65,Nottingham Forest,19305,R. Yates,28,England,https://media.api-sports.io/football/players/19305.png,Midfielder,35,1905,6.782857,2,1,22,9,747,18,42,25,14,9,0.094,0.047,1.039,0.425,0.85,1.984,1.181,0.661,0.425
39,Premier League,2024,65,Nottingham Forest,138908,E. Anderson,23,Scotland,https://media.api-sports.io/football/players/138908.png,Midfielder,37,2742,7.027027,2,6,20,7,1287,37,91,31,69,37,0.066,0.197,0.656,0.23,1.214,2.987,1.018,2.265,1.214
39,Premier League,2024,65,Nottingham Forest,18746,M. Gibbs-White,25,England,https://media.api-sports.io/football/players/18746.png,Midfielder,34,2822,7.264705,7,8,48,22,1214,52,43,21,67,32,0.223,0.255,1.531,0.702,1.658,1.371,0.67,2.137,1.021
39,Premier League,2024,65,Nottingham Forest,380492,Eric Emanuel da Silva Moreira,19,Germany,https://media.api-sports.io/football/players/380492.png,Attacker,9,28,6.2,0,0,0,0,5,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,6.429,3.214,3.214,0.0
39,Premier League,2024,65,Nottingham Forest,2298,C. Hudson-Odoi,25,England,https://media.api-sports.io/football/players/2298.png,Attacker,32,2218,7.164516,5,2,26,17,755,45,23,13,54,36,0.203,0.081,1.055,0.69,1.826,0.933,0.528,2.191,1.461
39,Premier League,2024,65,Nottingham Forest,8598,T. Awoniyi,28,Nigeria,https://media.api-sports.io/football/players/8598.png,Attacker,33,477,6.416666,1,0,9,4,93,2,6,0,9,4,0.189,0.0,1.698,0.755,0.377,1.132,0.0,1.698,0.755
39,Premier League,2024,65,Nottingham Forest,18931,C. Wood,34,New Zealand,https://media.api-sports.io/football/players/18931.png,Attacker,36,2978,6.986111,20,3,56,35,482,22,6,5,13,5,0.604,0.091,1.692,1.058,0.665,0.181,0.151,0.393,0.151
39,Premier League,2024,65,Nottingham Forest,2938,J. Ward-Prowse,31,England,https://media.api-sports.io/football/players/2938.png,Midfielder,9,399,6.588888,0,1,1,1,162,5,4,5,0,0,0.0,0.226,0.226,0.226,1.128,0.902,1.128,0.0,0.0
39,Premier League,2024,65,Nottingham Forest,17365,H. Toffolo,30,England,https://media.api-sports.io/football/players/17365.png,Defender,24,135,7.033333,0,0,0,0,35,0,5,2,0,0,0.0,0.0,0.0,0.0,0.0,3.333,1.333,0.0,0.0
39,Premier League,2024,65,Nottingham Forest,196298,R. Sosa,26,Paraguay,https://media.api-sports.io/football/players/196298.png,Attacker,32,327,6.729411,1,0,8,5,84,8,5,4,12,8,0.275,0.0,2.202,1.376,2.202,1.376,1.101,3.303,2.202
39,Premier League,2024,65,Nottingham Forest,141901,Jota Silva,26,Portugal,https://media.api-sports.io/football/players/141901.png,Forward,31,891,6.77,3,1,16,7,171,14,27,12,25,10,0.303,0.101,1.616,0.707,1.414,2.727,1.212,2.525,1.01
39,Premier League,2024,65,Nottingham Forest,275170,Danilo Santos,25,Brazil,https://media.api-sports.io/football/players/275170.png,Midfielder,8,293,6.585714,0,0,0,0,117,0,8,4,6,3,0.0,0.0,0.0,0.0,0.0,2.457,1.229,1.843,0.922
39,Premier League,2024,66,Aston Villa,19192,J. Ramsey,24,England,https://media.api-sports.io/football/players/19192.png,Midfielder,29,1631,6.87931,1,3,12,4,569,22,30,8,38,25,0.055,0.166,0.662,0.221,1.214,1.655,0.441,2.097,1.38
39,Premier League,2024,66,Aston Villa,19599,E. Martínez,33,Argentina,https://media.api-sports.io/football/players/19599.png,Goalkeeper,37,3196,7.094594,0,0,0,0,1247,2,3,0,1,1,0.0,0.0,0.0,0.0,0.056,0.084,0.0,0.028,0.028
39,Premier League,2024,66,Aston Villa,2724,L. Digne,32,France,https://media.api-sports.io/football/players/2724.png,Defender,38,2358,6.971875,0,4,8,3,979,36,65,25,18,9,0.0,0.153,0.305,0.115,1.374,2.481,0.954,0.687,0.344
39,Premier League,2024,66,Aston Villa,138816,I. Maatsen,23,Netherlands,https://media.api-sports.io/football/players/138816.png,Defender,37,1164,6.807142,1,2,13,5,616,21,29,15,29,13,0.077,0.155,1.005,0.387,1.624,2.242,1.16,2.242,1.005
39,Premier League,2024,66,Aston Villa,19354,E. Konsa,28,England,https://media.api-sports.io/football/players/19354.png,Defender,35,2937,6.923529,2,0,9,5,1636,6,34,24,15,8,0.061,0.0,0.276,0.153,0.184,1.042,0.735,0.46,0.245
39,Premier League,2024,66,Aston Villa,19179,T. Mings,32,England,https://media.api-sports.io/football/players/19179.png,Defender,14,1121,7.028571,0,0,7,1,675,3,7,7,3,2,0.0,0.0,0.562,0.08,0.241,0.562,0.562,0.241,0.161
39,Premier League,2024,66,Aston Villa,19298,M. Cash,28,Poland,https://media.api-sports.io/football/players/19298.png,Defender,29,2077,6.929629,1,1,12,6,763,11,56,23,35,19,0.043,0.043,0.52,0.26,0.477,2.427,0.997,1.517,0.823
39,Premier League,2024,66,Aston Villa,284457,L. Bogarde,21,Netherlands,https://media.api-sports.io/football/players/284457.png,Defender,8,476,6.55,0,0,1,1,253,2,14,1,3,2,0.0,0.0,0.189,0.189,0.378,2.647,0.189,0.567,0.378
39,Premier League,2024,66,Aston Villa,889,V. Lindelöf,31,Sweden,https://media.api-sports.io/football/players/889.png,Defender,23,725,6.671428,0,0,0,0,380,3,7,8,0,0,0.0,0.0,0.0,0.0,0.372,0.869,0.993,0.0,0.0
39,Premier League,2024,66,Aston Villa,388013,Andrés García,22,Spain,https://media.api-sports.io/football/players/388013.png,Defender,16,325,6.457142,0,0,1,0,158,3,9,2,17,5,0.0,0.0,0.277,0.0,0.831,2.492,0.554,4.708,1.385
39,Premier League,2024,66,Aston Villa,46815,Pau Torres,28,Spain,https://media.api-sports.io/football/players/46815.png,Defender,28,2020,6.708333,0,0,5,3,1355,3,21,10,17,15,0.0,0.0,0.223,0.134,0.134,0.936,0.446,0.757,0.668
39,Premier League,2024,66,Aston Villa,1904,B. Kamara,26,France,https://media.api-sports.io/football/players/1904.png,Midfielder,27,1735,6.857692,1,0,7,3,930,11,50,18,18,9,0.052,0.0,0.363,0.156,0.571,2.594,0.934,0.934,0.467
39,Premier League,2024,66,Aston Villa,19191,J.  McGinn,31,Scotland,https://media.api-sports.io/football/players/19191.png,Midfielder,34,2247,6.95,1,4,21,5,790,32,33,14,33,20,0.04,0.16,0.841,0.2,1.282,1.322,0.561,1.322,0.801
39,Premier League,2024,66,Aston Villa,162714,A. Onana,24,Belgium,https://media.api-sports.io/football/players/162714.png,Midfielder,28,1631,6.980769,3,0,13,6,797,10,55,26,17,14,0.166,0.0,0.717,0.331,0.552,3.035,1.435,0.938,0.773
39,Premier League,2024,66,Aston Villa,2287,R. Barkley,32,England,https://media.api-sports.io/football/players/2287.png,Midfielder,20,566,6.83,3,1,12,6,392,9,14,10,16,12,0.477,0.159,1.908,0.954,1.431,2.226,1.59,2.544,1.908
39,Premier League,2024,66,Aston Villa,2926,Y. Tielemans,28,Belgium,https://media.api-sports.io/football/players/2926.png,Midfielder,36,3032,7.394444,3,7,27,13,1930,62,84,23,50,31,0.089,0.208,0.801,0.386,1.84,2.493,0.683,1.484,0.92
39,Premier League,2024,66,Aston Villa,19071,E. Buendía,29,Argentina,https://media.api-sports.io/football/players/19071.png,Midfielder,12,87,6.56,0,0,4,0,60,1,6,0,2,0,0.0,0.0,4.138,0.0,1.034,6.207,0.0,2.069,0.0
